frame,seconds,all_sensor_and_earth_ids,in_transit,earth_settled,earth_assigned,illustrative_leaf_angle
2178,72.6,230,0,48,48,12.2
2179,72.63333333333334,230,0,48,48,12.2
2180,72.66666666666667,230,0,48,48,12.2
2181,72.7,230,0,48,48,12.2
2182,72.73333333333333,230,0,48,48,12.2
2183,72.76666666666667,230,0,48,48,12.2
2184,72.8,230,0,48,48,12.2
2185,72.83333333333333,230,0,48,48,12.2
2186,72.86666666666666,230,0,48,48,12.2
2187,72.9,230,0,48,48,12.2
2188,72.93333333333334,230,0,48,48,12.2
2189,72.96666666666667,230,0,48,48,12.2
2190,73.0,230,0,48,48,12.2
2191,73.03333333333333,230,0,48,48,12.2
2192,73.06666666666666,230,0,48,48,12.2
2193,73.1,230,0,48,48,12.2
2194,73.13333333333334,230,0,48,48,12.2
2195,73.16666666666667,230,0,48,48,12.2
2196,73.2,230,0,48,48,12.2
2197,73.23333333333333,230,0,48,48,12.2
2198,73.26666666666667,230,0,48,48,12.2
2199,73.3,230,0,48,48,12.2
2200,73.33333333333333,230,0,48,48,12.2
2201,73.36666666666666,230,0,48,48,12.2
2202,73.4,230,0,48,48,12.2
2203,73.43333333333334,230,0,48,48,12.2
2204,73.46666666666667,230,0,48,48,12.2
2205,73.5,230,0,48,48,12.2
2206,73.53333333333333,230,0,48,48,12.2
2207,73.56666666666666,230,0,48,48,12.2
2208,73.6,230,0,48,48,12.2
2209,73.63333333333334,230,0,48,48,12.2
2210,73.66666666666667,230,0,48,48,12.2
2211,73.7,230,0,48,48,12.2
2212,73.73333333333333,230,0,48,48,12.2
2213,73.76666666666667,230,0,48,48,12.2
2214,73.8,230,0,48,48,12.2
2215,73.83333333333333,230,0,48,48,12.2
2216,73.86666666666666,230,0,48,48,12.2
2217,73.9,230,0,48,48,12.2
2218,73.93333333333334,230,0,48,48,12.2
2219,73.96666666666667,230,0,48,48,12.2
2220,74.0,230,0,48,48,12.2
2221,74.03333333333333,230,0,48,48,12.2
2222,74.06666666666666,230,0,48,48,12.2
2223,74.1,230,0,48,48,12.2
2224,74.13333333333334,230,0,48,48,12.2
2225,74.16666666666667,230,0,48,48,12.2
2226,74.2,230,0,48,48,12.2
2227,74.23333333333333,230,0,48,48,12.2
2228,74.26666666666667,230,0,48,48,12.2
2229,74.3,230,0,48,48,12.2
2230,74.33333333333333,230,0,48,48,12.2
2231,74.36666666666666,230,0,48,48,12.2
2232,74.4,230,0,48,48,12.2
2233,74.43333333333334,230,0,48,48,12.2
2234,74.46666666666667,230,0,48,48,12.2
2235,74.5,230,0,48,48,12.2
2236,74.53333333333333,230,0,48,48,12.2
2237,74.56666666666666,230,0,48,48,12.2
2238,74.6,230,0,48,48,12.2
2239,74.63333333333334,230,0,48,48,12.2
2240,74.66666666666667,230,0,48,48,12.2
2241,74.7,230,0,48,48,12.2
2242,74.73333333333333,230,0,48,48,12.2
2243,74.76666666666667,230,0,48,48,12.2
2244,74.8,230,0,48,48,12.2
2245,74.83333333333333,230,0,48,48,12.2
2246,74.86666666666666,230,0,48,48,12.2
2247,74.9,230,0,48,48,12.2
2248,74.93333333333334,230,0,48,48,12.2
2249,74.96666666666667,230,0,48,48,12.2
2250,75.0,230,0,48,48,12.2
2251,75.03333333333333,230,0,48,48,12.2
2252,75.06666666666666,230,0,48,48,12.2
2253,75.1,230,0,48,48,12.2
2254,75.13333333333334,230,0,48,48,12.2
2255,75.16666666666667,230,0,48,48,12.2
2256,75.2,230,0,48,48,12.2
2257,75.23333333333333,230,0,48,48,12.2
2258,75.26666666666667,230,0,48,48,12.2
2259,75.3,230,0,48,48,12.2
2260,75.33333333333333,230,0,48,48,12.2
2261,75.36666666666666,230,0,48,48,12.2
2262,75.4,230,0,48,48,12.2
2263,75.43333333333334,230,0,48,48,12.2
2264,75.46666666666667,230,0,48,48,12.2
2265,75.5,230,0,48,48,12.2
2266,75.53333333333333,230,0,48,48,12.2
2267,75.56666666666666,230,0,48,48,12.2
2268,75.6,230,0,48,48,12.2
2269,75.63333333333334,230,0,48,48,12.2
2270,75.66666666666667,230,0,48,48,12.2
2271,75.7,230,0,48,48,12.2
2272,75.73333333333333,230,0,48,48,12.2
2273,75.76666666666667,230,0,48,48,12.2
2274,75.8,230,0,48,48,12.2
2275,75.83333333333333,230,0,48,48,12.2
2276,75.86666666666666,230,0,48,48,12.2
2277,75.9,230,0,48,48,12.2
2278,75.93333333333334,230,0,48,48,12.2
2279,75.96666666666667,230,0,48,48,12.2
2280,76.0,230,0,48,48,12.2
2281,76.03333333333333,230,0,48,48,12.2
2282,76.06666666666666,230,0,48,48,12.2
2283,76.1,230,0,48,48,12.2
2284,76.13333333333334,230,0,48,48,12.2
2285,76.16666666666667,230,0,48,48,12.2
2286,76.2,230,0,48,48,12.2
2287,76.23333333333333,230,0,48,48,12.2
2288,76.26666666666667,230,0,48,48,12.2
2289,76.3,230,0,48,48,12.2
2290,76.33333333333333,230,0,48,48,12.2
2291,76.36666666666666,230,0,48,48,12.2
2292,76.4,230,0,48,48,12.2
2293,76.43333333333334,230,0,48,48,12.2
2294,76.46666666666667,230,0,48,48,12.2
2295,76.5,230,0,48,48,12.2
2296,76.53333333333333,230,0,48,48,12.2
2297,76.56666666666666,230,0,48,48,12.2
2298,76.6,230,0,48,48,12.2
2299,76.63333333333334,230,0,48,48,12.2
2300,76.66666666666667,230,0,48,48,12.2
2301,76.7,230,0,48,48,12.2
2302,76.73333333333333,230,0,48,48,12.2
2303,76.76666666666667,230,0,48,48,12.2
2304,76.8,230,0,48,48,12.2
2305,76.83333333333333,230,0,48,48,12.2
2306,76.86666666666666,230,0,48,48,12.2
2307,76.9,230,0,48,48,12.2
2308,76.93333333333334,230,0,48,48,12.2
2309,76.96666666666667,230,0,48,48,12.2
2310,77.0,230,0,48,48,12.2
2311,77.03333333333333,230,0,48,48,12.2
2312,77.06666666666666,230,0,48,48,12.2
2313,77.1,230,0,48,48,12.2
2314,77.13333333333334,230,0,48,48,12.2
2315,77.16666666666667,230,0,48,48,12.2
2316,77.2,230,0,48,48,12.2
2317,77.23333333333333,230,0,48,48,12.2
2318,77.26666666666667,230,0,48,48,12.2
2319,77.3,230,0,48,48,12.2
2320,77.33333333333333,230,0,48,48,12.2
2321,77.36666666666666,230,0,48,48,12.2
2322,77.4,230,0,48,48,12.2
2323,77.43333333333334,230,0,48,48,12.2
2324,77.46666666666667,230,0,48,48,12.2
2325,77.5,230,0,48,48,12.2
2326,77.53333333333333,230,0,48,48,12.2
2327,77.56666666666666,230,0,48,48,12.2
2328,77.6,230,0,48,48,12.2
2329,77.63333333333334,230,0,48,48,12.2
2330,77.66666666666667,230,0,48,48,12.2
2331,77.7,230,0,48,48,12.2
2332,77.73333333333333,230,0,48,48,12.2
2333,77.76666666666667,230,0,48,48,12.2
2334,77.8,230,0,48,48,12.2
2335,77.83333333333333,230,0,48,48,12.2
2336,77.86666666666666,230,0,48,48,12.2
2337,77.9,230,0,48,48,12.2
2338,77.93333333333334,230,0,48,48,12.2
2339,77.96666666666667,230,0,48,48,12.2
2340,78.0,230,0,48,48,12.2
2341,78.03333333333333,230,0,48,48,12.2
2342,78.06666666666666,230,0,48,48,12.2
2343,78.1,230,0,48,48,12.2
2344,78.13333333333334,230,0,48,48,12.2
2345,78.16666666666667,230,0,48,48,12.2
2346,78.2,230,0,48,48,12.2
2347,78.23333333333333,230,0,48,48,12.2
2348,78.26666666666667,230,0,48,48,12.2
2349,78.3,230,0,48,48,12.2
2350,78.33333333333333,230,0,48,48,12.2
2351,78.36666666666666,230,0,48,48,12.2
2352,78.4,230,0,48,48,12.2
2353,78.43333333333334,230,0,48,48,12.2
2354,78.46666666666667,230,0,48,48,12.2
2355,78.5,230,0,48,48,12.2
2356,78.53333333333333,230,0,48,48,12.2
2357,78.56666666666666,230,0,48,48,12.2
2358,78.6,230,0,48,48,12.2
2359,78.63333333333334,230,0,48,48,12.2
2360,78.66666666666667,230,0,48,48,12.2
2361,78.7,230,0,48,48,12.2
2362,78.73333333333333,230,0,48,48,12.2
2363,78.76666666666667,230,0,48,48,12.2
2364,78.8,230,0,48,48,12.2
2365,78.83333333333333,230,0,48,48,12.2
2366,78.86666666666666,230,0,48,48,12.2
2367,78.9,230,0,48,48,12.2
2368,78.93333333333334,230,0,48,48,12.2
2369,78.96666666666667,230,0,48,48,12.2
2370,79.0,230,0,48,48,12.2
2371,79.03333333333333,230,0,48,48,12.2
2372,79.06666666666666,230,0,48,48,12.2
2373,79.1,230,0,48,48,12.2
2374,79.13333333333334,230,0,48,48,12.2
2375,79.16666666666667,230,0,48,48,12.2
2376,79.2,230,0,48,48,12.2
2377,79.23333333333333,230,0,48,48,12.2
2378,79.26666666666667,230,0,48,48,12.2
2379,79.3,230,0,48,48,12.2
2380,79.33333333333333,230,0,48,48,12.2
2381,79.36666666666666,230,0,48,48,12.2
2382,79.4,230,0,48,48,12.2
2383,79.43333333333334,230,0,48,48,12.2
2384,79.46666666666667,230,0,48,48,12.2
2385,79.5,230,0,48,48,12.2
2386,79.53333333333333,230,0,48,48,12.2
2387,79.56666666666666,230,0,48,48,12.2
2388,79.6,230,0,48,48,12.2
2389,79.63333333333334,230,0,48,48,12.2
2390,79.66666666666667,230,0,48,48,12.2
2391,79.7,230,0,48,48,12.2
2392,79.73333333333333,230,0,48,48,12.2
2393,79.76666666666667,230,0,48,48,12.2
2394,79.8,230,0,48,48,12.2
2395,79.83333333333333,230,0,48,48,12.2
2396,79.86666666666666,230,0,48,48,12.2
2397,79.9,230,0,48,48,12.2
2398,79.93333333333334,230,0,48,48,12.2
2399,79.96666666666667,230,0,48,48,12.2
2400,80.0,230,0,48,48,12.2
2401,80.03333333333333,230,0,48,48,12.2
2402,80.06666666666666,230,0,48,48,12.2
2403,80.1,230,0,48,48,12.2
2404,80.13333333333334,230,0,48,48,12.2
2405,80.16666666666667,230,0,48,48,12.2
2406,80.2,230,0,48,48,12.2
2407,80.23333333333333,230,0,48,48,12.2
2408,80.26666666666667,230,0,48,48,12.2
2409,80.3,230,0,48,48,12.2
2410,80.33333333333333,230,0,48,48,12.2
2411,80.36666666666666,230,0,48,48,12.2
2412,80.4,230,0,48,48,12.2
2413,80.43333333333334,230,0,48,48,12.2
2414,80.46666666666667,230,0,48,48,12.2
2415,80.5,230,0,48,48,12.2
2416,80.53333333333333,230,0,48,48,12.2
2417,80.56666666666666,230,0,48,48,12.2
2418,80.6,230,0,48,48,12.2
2419,80.63333333333334,230,0,48,48,12.2
2420,80.66666666666667,230,0,48,48,12.2
2421,80.7,230,0,48,48,12.2
2422,80.73333333333333,230,0,48,48,12.2
2423,80.76666666666667,230,0,48,48,12.2
2424,80.8,230,0,48,48,12.2
2425,80.83333333333333,230,0,48,48,12.2
2426,80.86666666666666,230,0,48,48,12.2
2427,80.9,230,0,48,48,12.2
2428,80.93333333333334,230,0,48,48,12.2
2429,80.96666666666667,230,0,48,48,12.2
2430,81.0,230,0,48,48,12.2
2431,81.03333333333333,230,0,48,48,12.2
2432,81.06666666666666,230,0,48,48,12.2
2433,81.1,230,0,48,48,12.2
2434,81.13333333333334,230,0,48,48,12.2
2435,81.16666666666667,230,0,48,48,12.2
2436,81.2,230,0,48,48,12.2
2437,81.23333333333333,230,0,48,48,12.2
2438,81.26666666666667,230,0,48,48,12.2
2439,81.3,230,0,48,48,12.2
2440,81.33333333333333,230,0,48,48,12.2
2441,81.36666666666666,230,0,48,48,12.2
2442,81.4,230,0,48,48,12.2
2443,81.43333333333334,230,0,48,48,12.2
2444,81.46666666666667,230,0,48,48,12.2
2445,81.5,230,0,48,48,12.2
2446,81.53333333333333,230,0,48,48,12.2
2447,81.56666666666666,230,0,48,48,12.2
2448,81.6,230,0,48,48,12.2
2449,81.63333333333334,230,0,48,48,12.2
2450,81.66666666666667,230,0,48,48,12.2
2451,81.7,230,0,48,48,12.2
2452,81.73333333333333,230,0,48,48,12.2
2453,81.76666666666667,230,0,48,48,12.2
2454,81.8,230,0,48,48,12.2
2455,81.83333333333333,230,0,48,48,12.2
2456,81.86666666666666,230,0,48,48,12.2
2457,81.9,230,0,48,48,12.2
2458,81.93333333333334,230,0,48,48,12.2
2459,81.96666666666667,230,0,48,48,12.2
2460,82.0,230,0,48,48,12.2
2461,82.03333333333333,230,0,48,48,12.2
2462,82.06666666666666,230,0,48,48,12.2
2463,82.1,230,0,48,48,12.2
2464,82.13333333333334,230,0,48,48,12.2
2465,82.16666666666667,230,0,48,48,12.2
2466,82.2,230,0,48,48,12.2
2467,82.23333333333333,230,0,48,48,12.2
2468,82.26666666666667,230,0,48,48,12.2
2469,82.3,230,0,48,48,12.2
2470,82.33333333333333,230,0,48,48,12.2
2471,82.36666666666666,230,0,48,48,12.2
2472,82.4,230,0,48,48,12.2
2473,82.43333333333334,230,0,48,48,12.2
2474,82.46666666666667,230,0,48,48,12.2
2475,82.5,230,0,48,48,12.2
2476,82.53333333333333,230,0,48,48,12.2
2477,82.56666666666666,230,0,48,48,12.2
2478,82.6,230,0,48,48,12.2
2479,82.63333333333334,230,0,48,48,12.2
2480,82.66666666666667,230,0,48,48,12.2
2481,82.7,230,0,48,48,12.2
2482,82.73333333333333,230,0,48,48,12.2
2483,82.76666666666667,230,0,48,48,12.2
2484,82.8,230,0,48,48,12.2
2485,82.83333333333333,230,0,48,48,12.2
2486,82.86666666666666,230,0,48,48,12.2
2487,82.9,230,0,48,48,12.2
2488,82.93333333333334,230,0,48,48,12.2
2489,82.96666666666667,230,0,48,48,12.2
2490,83.0,230,0,48,48,12.2
2491,83.03333333333333,230,0,48,48,12.2
2492,83.06666666666666,230,0,48,48,12.2
2493,83.1,230,0,48,48,12.2
2494,83.13333333333334,230,0,48,48,12.2
2495,83.16666666666667,230,0,48,48,12.2
2496,83.2,230,0,48,48,12.2
2497,83.23333333333333,230,0,48,48,12.2
2498,83.26666666666667,230,0,48,48,12.2
2499,83.3,230,0,48,48,12.2
2500,83.33333333333333,230,0,48,48,12.2
2501,83.36666666666666,230,0,48,48,12.2
2502,83.4,230,0,48,48,12.2
2503,83.43333333333334,230,0,48,48,12.2
2504,83.46666666666667,230,0,48,48,12.2
2505,83.5,230,0,48,48,12.2
2506,83.53333333333333,230,0,48,48,12.2
2507,83.56666666666666,230,0,48,48,12.2
2508,83.6,230,0,48,48,12.2
2509,83.63333333333334,230,0,48,48,12.2
2510,83.66666666666667,230,0,48,48,12.2
2511,83.7,230,0,48,48,12.2
2512,83.73333333333333,230,0,48,48,12.2
2513,83.76666666666667,230,0,48,48,12.2
2514,83.8,230,0,48,48,12.2
2515,83.83333333333333,230,0,48,48,12.2
2516,83.86666666666666,230,0,48,48,12.2
2517,83.9,230,0,48,48,12.2
2518,83.93333333333334,230,0,48,48,12.2
2519,83.96666666666667,230,0,48,48,12.2
2520,84.0,230,0,48,48,12.2
2521,84.03333333333333,230,0,48,48,12.2
2522,84.06666666666666,230,0,48,48,12.2
2523,84.1,230,0,48,48,12.2
2524,84.13333333333334,230,0,48,48,12.2
2525,84.16666666666667,230,0,48,48,12.2
2526,84.2,230,0,48,48,12.2
2527,84.23333333333333,230,0,48,48,12.2
2528,84.26666666666667,230,0,48,48,12.2
2529,84.3,230,0,48,48,12.2
2530,84.33333333333333,230,0,48,48,12.2
2531,84.36666666666666,230,0,48,48,12.2
2532,84.4,230,0,48,48,12.2
2533,84.43333333333334,230,0,48,48,12.2
2534,84.46666666666667,230,0,48,48,12.2
2535,84.5,230,0,48,48,12.2
2536,84.53333333333333,230,0,48,48,12.2
2537,84.56666666666666,230,0,48,48,12.2
2538,84.6,230,0,48,48,12.2
2539,84.63333333333334,230,0,48,48,12.2
2540,84.66666666666667,230,0,48,48,12.2
2541,84.7,230,0,48,48,12.2
2542,84.73333333333333,230,0,48,48,12.2
2543,84.76666666666667,230,0,48,48,12.2
2544,84.8,230,0,48,48,12.2
2545,84.83333333333333,230,0,48,48,12.2
2546,84.86666666666666,230,0,48,48,12.2
2547,84.9,230,0,48,48,12.2
2548,84.93333333333334,230,0,48,48,12.2
2549,84.96666666666667,230,0,48,48,12.2
